Standardized_SMILES,CYP1A2,CYP2A6,CYP2B6,CYP2C19,CYP2C8,CYP2C9,CYP2D6,CYP2E1,CYP3A4
NC(=O)c1cc[n+](CC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)[C@@H](c4ccccc4)S(=O)(=O)O)[C@H]3SC2)cc1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
NC(=O)c1ccc(-n2nnnc2Oc2ccc(Br)cc2)cc1,,0.0,,,,,,0.0,
NC(=O)c1ccc(F)c2c1C[C@@H](N(C1CCC1)C1CCC1)CO2,,0.0,,,,,,0.0,
NC(=O)c1ccc(N(C(N)=O)c2c(F)cccc2F)nc1-c1ccc(F)cc1F,,0.0,0.0,,,,,0.0,
NC(=O)c1ccc(Nc2nc(N)c(N=O)c(OCC3CCCCC3)n2)cc1,,0.0,0.0,,,,,0.0,
NC(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1,,0.0,0.0,,,,,0.0,
NC(=O)c1ccc(OCCCN2CC3CCCC3C2)cc1,,0.0,0.0,,0.0,,,0.0,
NC(=O)c1ccc(Oc2ccc(CNCCC3CCOCC3)cc2F)nc1,,0.0,,,,,,0.0,
NC(=O)c1ccc[n+]([C@@H]2O[C@@H](COP(=O)(O)O)[C@H](O)[C@H]2O)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NC(=O)c1ccc[n+]([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NC(=O)c1cccc(-c2ccc([C@H](N)Cc3cc(F)ccc3F)cc2)c1,,0.0,0.0,,,,,0.0,
NC(=O)c1cccc(Cn2c3c(c4cccc(C(=O)O)c42)CCCCC3)c1,,0.0,0.0,,0.0,,,0.0,
NC(=O)c1cccc(Nc2nccc(Nc3c(Cl)ccc4c3OCO4)n2)c1,,0.0,,,,,,0.0,
NC(=O)c1cccc(O)c1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NC(=O)c1cccc([C@H]2C[C@H]3CC[C@@H](C2)N3CCN(CC2CCCCC2)C(=O)[C@@H](O)CO)c1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
NC(=O)c1cccc2c(N[C@H](CN3CCC3)c3ccc(Cl)c(C(F)(F)F)c3)ncnc12,,0.0,,,,,,0.0,
NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12,,0.0,0.0,,0.0,,,0.0,
NC(=O)c1cccc2ncc(-c3ccc(Cl)cc3)nc12,,0.0,,,,,,0.0,
NC(=O)c1ccccc1O,,0.0,0.0,0.0,0.0,,,,
NC(=O)c1ccccc1OCC(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
NC(=O)c1ccn(-c2cnc(NC[C@]3(c4ncccc4F)C[C@H](F)C3)nc2)c1,,0.0,0.0,,0.0,,,0.0,
NC(=O)c1cn([C@@H](CO)CCc2cccc3ccccc23)cn1,,0.0,0.0,,0.0,,,0.0,
NC(=O)c1cn([C@@H](CO)CCc2ccccc2)cn1,,0.0,0.0,0.0,0.0,,,0.0,
NC(=O)c1cn([C@@H](CO)CCn2ccc3ccc(NC(=O)CCc4ccccc4)cc32)cn1,0.0,0.0,0.0,0.0,0.0,,,0.0,
NC(=O)c1cn([C@@H](CO)CCn2ccc3ccc(NC(=O)NCc4ccccc4)cc32)cn1,,0.0,0.0,0.0,0.0,,,0.0,
NC(=O)c1cnc2ccn(S(=O)(=O)c3ccccc3[N+](=O)[O-])c2c1,,0.0,0.0,,,,,0.0,
NC(=O)c1cnc2n1CCc1ccccc1C21CCNCC1,,0.0,0.0,,0.0,,,0.0,
NC(=O)c1cncc(Br)c1,,,,0.0,0.0,,,,
NC(=O)c1csc([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)c1nc(F)cnc1O,,0.0,0.0,0.0,0.0,0.0,0.0,,
NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)c1ncn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c1N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)c1ncn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)c1ncn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)n1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)c1nn(-c2ccc(S(N)(=O)=O)cc2)c2c1ccc1[nH]ncc12,,0.0,0.0,,,,,0.0,
NC(=O)c1nnn(-c2cccc(C(F)(F)F)c2)c1-c1ccccc1,,0.0,0.0,,,,,0.0,
NC(=S)N/N=C/c1ncccc1N,,,0.0,0.0,,,,0.0,
NC(=S)NCCC[C@H](N)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=S)NS(=O)(=O)c1ccc(N)cc1,,0.0,0.0,,,,0.0,0.0,
NC(=S)Nc1ccccc1,,,0.0,0.0,,,,0.0,
NC(C(=O)O)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(CC(=O)O)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(CC1C/C(=N\C2CC2c2ccccc2)C(O)=CC1=O)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NC(CCCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O)C(=O)O,0.0,0.0,0.0,,0.0,,,0.0,
NC(CCO)(CCO)CCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(CO)(CO)CCc1ccc(Sc2cccc(OCc3ccccc3)c2)cc1Cl,,0.0,0.0,,,,,,
NC(CO)(CO)CO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NC(Cc1c[nH]c2ccccc12)C(=O)Nc1ccccc1,,0.0,0.0,,0.0,,,0.0,
NC(N)=N/C(N)=N/c1cc(C(F)(F)F)ccc1Cl,,0.0,0.0,,,,,0.0,
NC(N)=NCC(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(N)=NCC1COC2(CCCCC2)O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NC(N)=NCCCCNC(=O)c1csc(-c2cscn2)n1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NC(N)=NCCCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(N)=NCCC[C@H](NC(=O)C1CCCC1)C(=O)c1nc2ccccc2s1,,0.0,0.0,0.0,0.0,,,0.0,
NC(N)=NCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)Cc1ccccc1)[C@H](O)CCl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NC(N)=NCCN1CCCCCCC1,,0.0,0.0,0.0,0.0,0.0,,0.0,
NC(N)=NCCS[C@@H](CC(=O)O)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(N)=NCc1cccc(I)c1,,,0.0,,,,,0.0,
NC(N)=NNC(=O)N(c1ccccc1)c1ccccc1,,0.0,0.0,,,,,0.0,
NC(N)=NOCCNC(=O)Cc1c(Cl)ccc(NCC(F)(F)c2ccccc2)c1F,,0.0,,,,,,0.0,
NC(N)=NS(=O)(=O)c1ccc(NC(=S)Nc2ccc(F)cc2)cc1,,0.0,0.0,,,,,0.0,
NC(N)=N[C@@H](C(=O)NCC(=O)N1CCC(c2cc(-c3cccc(Cl)c3Cl)n[nH]2)CC1)C1CCCCC1,0.0,0.0,,0.0,,,,0.0,
NC(N)=Nc1ccc(CC(=O)c2ccccc2)cc1,,0.0,0.0,,0.0,,,,
NC(N)=Nc1ccc(CNC(=O)NC23CC4CC(CC(C4)C2)C3)cc1,,0.0,0.0,,,,,0.0,
NC(N)=Nc1cccc(C(CP(=O)(O)CCCc2ccccc2)C(=O)O)c1,0.0,0.0,0.0,,0.0,,0.0,0.0,
NC(N)=Nc1cccc([C@@H](CS)C(=O)O)c1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
NC(N)=Nc1nc(-c2ccc(CNc3nc4ccccc4[nH]3)s2)cs1,,0.0,0.0,,,,,0.0,
NC(N)c1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)[C@H](C(F)F)[C@H]3[C@@H]3CCCN32)cc1,,0.0,0.0,,,,,0.0,
NC/C=C(\F)CS(=O)(=O)c1cccc2cccnc12,,0.0,,,,,,0.0,
NC1(C(=O)O)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC1(C(=O)O)CCCC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC1(Cc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,,0.0,,,,,,0.0,
NC1(P(=O)(O)O)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1,,0.0,0.0,,,,,0.0,
NC1(c2ccccc2)CCCCC1,,,,0.0,0.0,,,0.0,
NC12CC3CC(CC(C3)C1)C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NC1=NC(=O)/C(=C2\CCNC(=O)c3[nH]ccc32)N1,,0.0,0.0,0.0,0.0,0.0,,0.0,
NC1=NC(=O)C([C@H]2CCNC(=O)C3=NC(Br)=C[C@H]32)=N1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NC1=NC(=O)C(c2ccccc2)O1,,,0.0,0.0,0.0,0.0,,,
NC1=NC(=O)N([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)CN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC1=NC(=O)N2CC12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NC1=NCC(c2ccccc2)O1,,,0.0,0.0,0.0,0.0,,,
NC1=NCCS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NC1=NS(=O)(=O)NC1c1ccc(Cl)cc1,,0.0,,,,,,0.0,
NC1=NS(=O)(=O)NC1c1cccc(F)c1,,0.0,,,,,,,
NC1=N[C@@](c2cccc(-c3cncnc3)c2)(c2ccnc(C(F)F)c2)c2cccc(F)c21,,0.0,0.0,,,,,0.0,
NC1=N[C@H](CCNC(=O)c2ccoc2)Nc2c(F)ccc(F)c21,,0.0,0.0,,,,,0.0,
NC1=N[C@H](COc2ccc3c(c2)CNCC3)COc2ccsc21,,0.0,0.0,,0.0,,,0.0,
NC1=N[C@H]2[C@H](CS[C@H]2CCCCC(=O)O)N1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC1C=CC(CC[C@H](N)C(=O)O)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC1CC1c1ccccc1,,0.0,0.0,0.0,0.0,0.0,,,0.0
NC1CCC(CN[C@@H]2C[C@H]2c2ccccc2)CC1,,0.0,,,0.0,,,0.0,
NC1CCCCC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
NC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,,0.0,0.0,,,,,0.0,
NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1,,0.0,0.0,,0.0,,,0.0,
NC1N=c2ccccc2=N1,,,0.0,0.0,0.0,,,,
NCC(=O)CCC(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCC(=O)N1C[C@H](NC(=O)c2ccccc2)C[C@H]1C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NCC(=O)NC1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCC(=O)N[C@@H](CCC(N)=O)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCC(=O)Nc1ccc(OCc2ccccc2)cc1,,0.0,,,0.0,,,,
NCC(=O)Nc1cncc(-c2nn3c(=O)cc(N4CCNCC4)nc3s2)c1,0.0,0.0,0.0,,0.0,,,0.0,
NCC(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCC(CC(=O)O)c1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCC(N)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCC(O)CC(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCC(O)c1cccc(O)c1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
NCC1(CC(=O)O)CCCCC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCC1(Cc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,,0.0,,,,,,0.0,
NCC1(NC(=O)[C@H](CS(=O)(=O)Cc2ccccc2)N[C@@H](c2ccc(O)cc2)C(F)(F)F)CC1,0.0,0.0,0.0,,,,,0.0,
NCC1(NC(=O)[C@H](CS(=O)(=O)N2CCOCC2)N[C@@H](c2ccc(F)cc2)C(F)(F)F)CC1,0.0,0.0,0.0,,0.0,,,0.0,
NCC1(c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,,0.0,,,,,,0.0,
NCC1(c2ccccc2)CCCC1,,0.0,,,0.0,,,,
NCC1=N/C(=C\c2ccc(O)cc2)C(=O)N1CC(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NCC1=N[C@@H](CC2C=CC(=O)C=C2)C(=O)N1CC=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NCC1CCCCC1,0.0,0.0,,0.0,0.0,0.0,,0.0,
NCC1CCN(CC(=O)Nc2cccc3c2C(=O)c2c-3n[nH]c2C2CCCCC2)CC1,,0.0,0.0,0.0,,,,0.0,
NCC1CCN(Cc2ccc3[nH]c(-c4cc5ccccc5[nH]c4=O)cc3c2)CC1,,0.0,0.0,,,,,0.0,
NCC=C(CCCCCN)SC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCCC(=O)NCCSSCCNC(=O)CCN,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NCCC(=O)NCC[C@H](N)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCCC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCCC(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCCC(O)(P(=O)(O)O)P(=O)(O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCCC/N=C(\N)NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCCCC(=O)Nc1ccc(OCc2ccccc2)cc1,,0.0,0.0,,0.0,,,0.0,
NCCCC(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCCCC(O)(P(=O)(O)O)P(=O)(O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCCCCC(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCCCCCC(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCCCCCC(O)(P(=O)(O)O)P(=O)(O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCCCCCCCCNc1c2c(nc3ccccc13)CCCC2,,0.0,0.0,,0.0,,,0.0,
NCCCCCCCNC(N)N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCCCCCCNCCCCCCN,,0.0,,0.0,0.0,0.0,,0.0,
NCCCCCCNS(=O)(=O)c1cccc2c(Cl)cccc12,,0.0,,,,,,0.0,
NCCCCCC[C@H](N)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCCCCCN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCCCCN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCCCCNC(=O)c1ccc(S(N)(=O)=O)cc1,,0.0,0.0,,,,,0.0,
NCCCCNCCCN,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
NCCCCNNC(=O)[C@@H]1CCCN1C(=O)OCc1ccccc1,,0.0,0.0,,0.0,,,0.0,
NCCCCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCCCC[C@H](N)C(N)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCCCC[C@H](N)C1=N/C(=C\c2ccc(O)cc2)C(=O)N1CC(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NCCCC[C@H](NC(=O)C1CCCC1)C(=O)COc1c(F)ccc(F)c1F,,0.0,0.0,,,,,0.0,
NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NCCCCc1ccccc1,,0.0,,0.0,0.0,0.0,,,
NCCCNCCCCNCCCN,,0.0,,0.0,0.0,0.0,0.0,0.0,
NCCCNCCSP(=O)(O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NCCCNc1ccccc1[N+](=O)[O-],,,0.0,,0.0,,,,
NCCCOc1ccc(-c2cn[nH]c2-c2cc(Cl)c(O)cc2O)cc1,,0.0,0.0,,,,,0.0,
NCCCS(=O)(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCCCSC[C@H](N)CO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCCC[C@H](N)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCCC[C@H](NC(=O)CCC(=O)O)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCCC[C@](N)(C(=O)O)C(F)F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCCCc1ccccc1,,0.0,0.0,0.0,0.0,0.0,,,
NCCCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21,,0.0,0.0,,,,,0.0,
NCCN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
NCCN1CCOCC1,0.0,,,0.0,0.0,,,,
NCCNCCN1CC1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
NCCNCCNCCN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NCCNS(=O)(=O)c1ccc(Cl)c2ccncc12,,0.0,,,,,,0.0,
NCCNc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O,,0.0,0.0,,,,,0.0,
NCCNc1ccc(NCCN)c2c1C(=O)c1ccncc1C2=O,,0.0,0.0,,0.0,,,0.0,
NCCNc1nnc(-c2ccc(F)c(F)c2Nc2ccc(I)cc2F)o1,,0.0,0.0,,,,,0.0,
NCCO,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0
NCCOC(=O)Cc1cccc2ccccc12,,0.0,,,0.0,,,0.0,
NCCOCCOCCNC(=O)c1ccc(S(N)(=O)=O)cc1,0.0,0.0,0.0,,,,0.0,0.0,
NCCOCC[C@H](N)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCCONC(=O)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCCOP(=O)(O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCCO[N+](=O)[O-],,,0.0,,,,,,
NCCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
NCCS(=O)(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCCSP(=O)(O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCC[C@@H](O)c1cccc(OCC2CCCCC2)c1,,0.0,,,0.0,,,0.0,
NCC[C@H](C(=O)Nc1ccc2[nH]nc(NC(=O)c3ccccc3)c2c1)c1cccc(Cl)c1,,0.0,0.0,,0.0,,,0.0,
NCC[C@H](CC(=O)O)[C@@H](CN)CCC(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCC[C@H](N)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCCc1c[nH]c(=S)n1[C@H]1COc2c(F)cc(F)cc2C1,,0.0,,,,,,0.0,
NCCc1ccc(O)c(C2CCCCC2)c1,,0.0,,,,,,0.0,
NCCc1ccc(OS(=O)(=O)O)cc1,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
NCCc1ccc(S(=O)(=O)F)cc1,,0.0,0.0,,,,,0.0,
NCCc1ccc(S(N)(=O)=O)cc1,,0.0,0.0,,,,,0.0,
NCCc1ccccc1,,0.0,0.0,0.0,0.0,0.0,,,0.0
NCCc1ccn[nH]1,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
NCSCC[C@H](CCCCC(=O)O)SSCCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC[C@@H](CO)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC[C@@H](NC(=O)c1ccc(-c2ccnc3[nH]ccc23)s1)c1ccccc1,,0.0,0.0,,,,,0.0,
NC[C@@H]1CCCN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC[C@@H]1CC[C@H]1CN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC[C@@]1(CC(=O)O)[C@@H]2CC[C@H]3C[C@@H]2[C@@H]1C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC[C@@]1(O)NC(=O)C(O)=[N+]1CC(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC[C@H](CC(=O)O)c1ccc(Cl)cc1,0.0,0.0,,0.0,,,,0.0,
NC[C@H](N)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC[C@H](O)CNc1ccc([N+](=O)[O-])c2cccnc12,,0.0,0.0,0.0,0.0,,,0.0,
NC[C@H](O)c1ccc(O)c(O)c1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
NC[C@H](O)c1cccc(C(F)(F)F)c1,,0.0,0.0,,0.0,,,0.0,
NC[C@H](c1ccc(Cl)cc1)c1ccc(-c2cn[nH]c2)cc1,,,,,,,,0.0,
NC[C@H]1CC[C@H](C(=O)O)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC[C@H]1CN(c2c(-c3ccccc3)cnc3[nH]ncc23)CCO1,,0.0,0.0,,0.0,,,0.0,
NC[C@H]1CN(c2c(Br)cnc3[nH]ncc23)CCO1,,0.0,,,0.0,,,0.0,
NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](N)C[C@@H]2N)[C@H](N)[C@@H](O)[C@@H]1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCc1[nH]cc(CCC(=O)O)c1CC(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NCc1c[nH]c(=S)n1[C@H]1CCc2c(F)cc(F)cc2C1,,0.0,,,,,,0.0,
NCc1c[nH]c2nc(N)[nH]c(=O)c12,,,0.0,0.0,0.0,0.0,,,
NCc1cc(=O)[nH]o1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NCc1cc(CSc2ccccc2)c2nc(N)[nH]c(=O)c2c1,,0.0,0.0,,,,,0.0,
NCc1cc(Oc2cccc(C(=O)N3C[C@@H](O)[C@H](F)C3)c2)nc(C(F)(F)F)c1,,0.0,0.0,,,,,0.0,
NCc1ccc(-c2cccnc2)o1,,,,,0.0,,,,
NCc1ccc(-c2cccs2)cc1,,,,,0.0,,,,
NCc1ccc(-c2cccs2)s1,,,0.0,,0.0,,,0.0,
NCc1ccc(C(=O)N2CCC3(CC2)N=C(N)c2c(F)cccc2N3)cc1,,0.0,0.0,,,,,0.0,
NCc1ccc(C(=O)O)cc1,0.0,0.0,0.0,0.0,0.0,,0.0,,
NCc1ccc(CNCCC(=O)O)cc1,0.0,0.0,0.0,0.0,0.0,,,0.0,
NCc1ccc(F)cc1,,,0.0,0.0,0.0,0.0,,0.0,
NCc1ccc(NC(=O)C(=O)O)cc1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
NCc1ccc(S(N)(=O)=O)cc1,,,0.0,,,,,,
NCc1ccc2c(c1)C1(CCN(C(=O)/C=C/c3ccccc3)CC1)CO2,,0.0,0.0,,,,,0.0,
NCc1ccc2c(c1)C1(CCN(C(=O)c3ccc(C#Cc4ccccc4)o3)CC1)CO2,,0.0,0.0,,,,,0.0,
NCc1ccc2c(c1)nc(CN1C(=O)C3(CC3)c3ccc(F)cc31)n2CCCC(F)(F)F,,0.0,0.0,,0.0,,,0.0,
NCc1cccc(C2CCN(C(=O)c3cncc(CCc4ccccc4)c3)CC2)c1,,0.0,0.0,,,,,0.0,
NCc1ccccc1,,,0.0,0.0,0.0,0.0,,,0.0
NCc1ccccc1O,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
NCc1nnc2ccccc2c1N=CC=C(c1ccccc1)c1ccccc1,,,,,,,,0.0,
NN(CC(=O)O)C(=O)CC(O)C(=O)N(Cc1ccccc1)Cc1ccccc1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
NN1C(=O)N[C@@]2(O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NNC(=O)C1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1,,0.0,,,,,,0.0,
NNC(=O)C1SCCN1S(=O)(=O)c1ccc(Cl)cc1,,0.0,,,,,,0.0,
NNC(=O)c1[nH]c2ccc(S(N)(=O)=O)cc2c1-c1ccccc1,,0.0,0.0,,0.0,,,0.0,
NNC(=O)c1ccc(-c2ccccc2Cl)o1,,,,,,,,0.0,
